name;address;rate;comments;type;lat;lon;errors
Supermercados Charter;Av. dels Rasos de Peguera, 186, 08033 Barcelona;4.5;2;Tienda de alimentación;41.4599567;2.1701769;
Av. dels Rasos de Peguera, 70C;F55G+V3 Barcelona;;;;41.4597174;2.1730069;
S.Z. Supermercat Alimentacio;Añadir número de teléfono;;;Tienda de ultramarinos;41.461594;2.1681913;
Adam Super Mercat;Añadir horario;3.5;2;Tienda de ultramarinos;41.4597946;2.1790645;
CLAREL;Av. dels Rasos de Peguera, 23, 08033 Barcelona;4.5;8;Tienda de belleza y salud;41.4612427;2.1759672;
Mercat de Ciutat Meridiana;Carrer de Costabona, 4, 08033 Barcelona;3.8;130;Mercado;41.4616335;2.1758043;
Ca la Mari;Añadir sitio web;5.0;2;Tienda de jamones;41.4616335;2.1758043;
Consum;Carrer d'Alcúdia, 43, 08016 Barcelona;4.2;330;Supermercado;41.435958;2.1720277;
Condis Supermercats;Carrer de la Font d'en Canyelles, 74, 08042 Barcelona;4.2;142;Supermercado;41.44065;2.1732303;
DIA;Carrer d'Antonio Machado, 46, 08042 Barcelona;3.5;100;Supermercado;41.4086142;2.1437068;
Mi Alcampo;Carrer de la Guineueta, 23, 08042 Barcelona;4.2;91;Supermercado;41.4406506;2.1644659;
Eurosol Supermercat;Añadir número de teléfono;;;Supermercado;41.4369949;2.172549;
Latino Supermercat;Añadir sitio web;3.0;9;Supermercado;41.4370426;2.1729095;
Bodega Dani alimentación;Añadir horario;;;Supermercado;41.4407461;2.1720884;
Ratna Paúl;Añadir horario;4.0;2;Supermercado;41.4401072;2.1682605;
Monte Ararat;P72X+XJ Karagüney, Iğdır Merkez/Iğdır, Turquía;4.5;2012;Pico de montaña;39.7024549;44.2903213;
Esclat;Passeig de Valldaura, 148, 08042 Barcelona;4.2;1019;Hipermercado;41.4391181;2.1631458;
F.M.F S.L,;Añadir sitio web;1.0;1;Supermercado;41.4391529;2.1478249;
La Sirena;Passeig de Valldaura, 142, 08042 Barcelona;4.2;63;Tienda de congelados;41.4391601;2.1627923;
Carmen González Belmonte;Passeig de Valldaura, 186, 08042 Barcelona;;;Tienda de ultramarinos;41.4382191;2.1678574;
SISCU POLLASTRES i ALTRES;Passeig Valldaura 186-190, Mercat de la Guineueta, Parada 81, 08016 Barcelona;4.7;3;Tienda de delicatessen;41.4382973;2.1678874;
Once;Añadir número de teléfono;;;Tienda de lotería;41.4395759;2.1645156;
DIA;Carrer d'Arnau d'Oms, 47, 08016 Barcelona;3.9;89;Supermercado;41.4304319;2.1750917;
Condis Supermercats;Passeig de Valldaura, 242, 08016 Barcelona;3.3;97;Supermercado;41.4386484;2.1755273;
DIA;Plaça de les Palmeres, 7, 8, 08030 Barcelona;3.6;48;Supermercado;41.4326407;2.1835176;
Condis Supermercats;Carrer de Piferrer, 154, 08016 Barcelona;3.6;174;Supermercado;41.4322483;2.1753261;
Caprabo;Carrer de Concepción Arenal, 257, 08030 Barcelona;3.5;35;Supermercado;41.4317655;2.1821272;
bonÀrea;Carrer d'Arnau d'Oms, 54, 56, 08016 Barcelona;3.8;268;Supermercado;41.4308477;2.1753259;
Mercadona;Passeig d'Andreu Nin, 31-37, 08016 Barcelona;4.0;1302;Supermercado;41.4351141;2.1793239;
Mercadona;Avinguda de Rio de Janeiro, 63, 08016 Barcelona;4.1;1227;Supermercado;41.4376874;2.1783149;
Condis Express Supermercats;Avinguda Meridiana, 488, 08027 Barcelona;3.8;85;Supermercado;41.4362996;2.1825796;
Supermercat Pa Callent Fresc;Añadir número de teléfono;;;Tienda de ultramarinos;41.4332862;2.1765204;
El Corte Inglés;Passeig d'Andreu Nin, 51, 08016 Barcelona;4.1;9552;Grandes almacenes;41.4361736;2.1792208;
Aceite Mito Dorado;Carrer de Deià, 9-15, Tienda 1, 08016 Barcelona;4.2;6;Tienda de alimentos naturales;41.4329657;2.1744709;
MANGO;Avinguda de Rio de Janeiro, 42, L 0 13, 08016 Barcelona;3.4;238;Tienda de ropa de mujer;41.4355208;2.1783;
Lefties;Avinguda de Rio de Janeiro, 42, 08016 Barcelona;4.1;871;Tienda de ropa;41.4352479;2.1782616;
Druni;Añadir horario;4.2;208;Perfumería;41.4354744;2.1784283;
TerranovaCNC 120;Carrer de Valldemossa, 6, 08016 Barcelona;4.1;79;Tienda de productos para mascotas;41.4342482;2.1752584;
Dongbu Daewoo Electronics Iberia SAU;Avinguda de Rio de Janeiro, 56, 08016 Barcelona;2.1;17;Tienda de electrodomésticos;41.4360262;2.1782705;
Restaurante La Tagliatella | Som Multiespai, Barcelona;Avinguda de Rio de Janeiro, 42, 08016 Barcelona;3.8;805;Restaurante italiano;41.4355208;2.1783;
Pans & Company;Avinguda de Rio de Janeiro, 42, 08016 Barcelona;3.4;202;Restaurante de comida rápida;41.4357712;2.1781405;
Carrefour Express;Carrer de Pablo Iglesias, 49, 08016 Barcelona;3.4;212;Supermercado;41.4442268;2.1797791;
Caprabo;Carrer Gran de Sant Andreu, 456, 462, 08030 Barcelona;3.4;118;Supermercado;41.4415649;2.1862284;
DIA;Av. dels Rasos de Peguera, 17, 08033 Barcelona;3.6;71;Supermercado;41.4767239;2.1741935;
DIA;Carrer d'Antonio Machado, 46, 08042 Barcelona;3.5;100;Supermercado;41.4094244;2.1266967;
Condis Supermercats;Carrer de Baltasar Gracián, 3, 08016 Barcelona;4.1;34;Supermercado;41.4401675;2.1795243;
Condis Supermercats;Carrer del Mas Duran, 33-37, 08042 Barcelona;3.7;34;Supermercado;41.4439979;2.1760555;
Condis Supermercats;Carrer del Molí, 25-27, 08016 Barcelona;4.2;21;Supermercado;41.4428874;2.1775222;
Supermercado Consum Barcelona Sant Francesc Xavier;Carrer de Sant Francesc Xavier, 8, 08016 Barcelona;4.2;509;Supermercado;41.4417043;2.1757076;
Condis Supermercats;Carrer de Teresa de Cofrents, 23, 08042 Barcelona;3.5;74;Supermercado;41.4430813;2.1742877;
DIA;Via Júlia, 76, 82, 08016 Barcelona;3.6;65;Supermercado;41.4255468;2.1503309;
DIA;Carrer de Viladrosa, 78-80, 08042 Barcelona;2.1;9;Supermercado;41.4431693;2.1741837;
Carrefour Express;Carrer de la Font d'en Canyelles, 37, 08016 Barcelona;3.6;155;Supermercado;41.439729;2.1746213;
DIA;Carrer de Palamós, 25, 08033 Barcelona;3.5;40;Supermercado;41.4464035;2.1824481;
Supermercados Sorli Nou Barris;Avinguda de Rio de Janeiro, 125, 08016 Barcelona;;;Supermercado;41.4423339;2.1826846;
DIA;Carrer de Viladrosa, 138, 08031 Barcelona;3.9;61;Supermercado;41.4450904;2.1760268;
Condis Express Supermercats;Carrer del Pou, 25, 08016 Barcelona;4.1;54;Supermercado;41.4438646;2.1790377;
CAPRABO;Añadir número de teléfono;4.4;26;Supermercado;41.4438844;2.1724716;
Trady's;Añadir sitio web;4.0;1;Supermercado;41.4436544;2.1799078;
Moyer Sa;Añadir sitio web;4.5;47;Supermercado;41.4416257;2.1805195;
La Sirena;C/ de Joaquim Valls, 75, 08016 Barcelona;4.2;68;Tienda de congelados;41.4437603;2.1778594;
Angel Luis Costa Rodríguez;Añadir horario;;;Tienda de ultramarinos;41.4409362;2.1810728;
Fruites I Verdures Jordi;Añadir número de teléfono;4.3;3;Tienda de ultramarinos;41.4409442;2.1810728;
El rincón de Siria;Añadir sitio web;;;Tienda de ultramarinos;41.4418805;2.1819739;
D'lucas Productos Latinos;Añadir número de teléfono;5.0;1;Tienda de ultramarinos;41.4425069;2.1761181;
bonÀrea;Carrer de Pablo Iglesias, 14, 08016 Barcelona;4.0;323;Comercio;41.4426803;2.1789719;
CLAREL;Carrer del Vinyar, 24, 08016 Barcelona;4.0;1;Tienda de belleza y salud;41.4414859;2.1804002;
CLAREL;C/ de Joaquim Valls, 96, 08042 Barcelona;3.9;17;Tienda de belleza y salud;41.4446719;2.1762171;
CLAREL;Carrer dels Nou Pins, 48, 08016 Barcelona;1.5;2;Tienda de belleza y salud;41.4432816;2.180239;
Superverd;Carrer de Pablo Iglesias, 36, 08016 Barcelona;4.6;7;Frutería;41.4433644;2.179459;
GRANERIA BODEGA 9BARRIS;Añadir sitio web;4.7;66;Tienda de alimentos naturales;41.4425546;2.1804118;
ErgoNatura;Carrer d'Argullós, 88, 08016 Barcelona;5.0;9;Comercio;41.4422248;2.1787703;
Condis Supermercats;Carrer d'Alcàntara, 14, 08042 Barcelona;3.5;75;Supermercado;41.4458046;2.1704338;
Supermercado Khan;Añadir número de teléfono;4.0;4;Supermercado;41.4469749;2.1740383;
Condis Supermercats;Carrer de les Torres, 66-68, 08042 Barcelona;3.8;75;Supermercado;41.4468824;2.1726213;
Supermercados Charter;Carrer de Simancas, 78, 82, 08024 Barcelona;3.9;90;Supermercado;41.44548;2.1710773;
DIA;Carrer de la Fosca, 11, 08033 Barcelona;3.4;39;Supermercado;41.4480745;2.1810323;
DIA;Carrer del Pla de Fornells, 51, 08042 Barcelona;3.4;84;Supermercado;41.448214;2.1729613;
Mercadona;Carrer de les Torres, 2, 08042 Barcelona;4.1;1541;Supermercado;41.4472618;2.1777848;
Supermercado Shiny;Añadir sitio web;;;Tienda de ultramarinos;41.4456531;2.1767453;
Condis el Teu Super;Carrer del Vesuvi, 3-5, 08016 Barcelona;4.0;85;Supermercado;41.4459531;2.1813286;
bonÀrea;Carrer de la Mina de la Ciutat, 27, 08042 Barcelona;4.3;149;Supermercado;41.4473203;2.1716728;
Alvi supermercat;Añadir sitio web;5.0;1;Supermercado;41.4484116;2.1734815;
Co Aliment;Añadir número de teléfono;2.0;4;Supermercado;41.4460645;2.1744694;
Saim khan;Añadir número de teléfono;;;Supermercado;41.4472406;2.1737237;
Alvi ria monay exchang;Añadir sitio web;;;Supermercado;41.4484116;2.1734815;
Coaliment;Añadir sitio web;3.3;15;Supermercado indio;41.4484416;2.1737372;
Alimentación Carmen;Añadir sitio web;4.8;6;Tienda de ultramarinos;41.4484614;2.1671711;
Shafqat;Añadir número de teléfono;;;Tienda de ultramarinos;41.4458017;2.1745788;
el as de los pollos;Via Favència, 193, 08042 Barcelona;4.3;75;Tienda de ultramarinos;41.4452296;2.1732164;
Mercado de Montserrat;08042, Via Favència, 247, 08042 Barcelona;4.2;1030;Mercado;41.4465051;2.1770354;
CLAREL;Carrer de la Mina de la Ciutat, 43, 08042 Barcelona;4.1;12;Tienda de belleza y salud;41.4476633;2.1723048;
Plataforma Cárnica;Carrer de la Mina de la Ciutat, 11, 08042 Barcelona;4.3;12;Carnicería;41.4469961;2.1710906;
Samskara;Carrer de la Mina de la Ciutat, 81, BJ, 08042 Barcelona;5.0;1;Tienda de alimentos orgánicos;41.4485341;2.1739166;
Farmàcia;Añadir sitio web;4.1;7;Farmacia;41.4488636;2.1742045;
DIA;Carrer del Llobregós, 119, 133, 08032 Barcelona;3.9;100;Supermercado;41.436037;2.1595389;
Supermercado Consum Barcelona Chafarinas;Carrer de las Chafarinas, 08033 Barcelona;4.2;225;Supermercado;41.4482633;2.1816471;
Condis Express Supermercats;Carrer de la Mare de Déu de Lorda, 7, 08033 Barcelona;3.7;69;Supermercado;41.450757;2.188937;
bonÀrea;Passatge de Torné, 3, 08033 Barcelona;4.2;121;Supermercado;41.4492214;2.1890198;
Mercadillo Montserrat;Añadir número de teléfono;;;Supermercado;41.4484547;2.1817032;
Saith Alimentacion;Añadir número de teléfono;;;Supermercado;41.450354;2.1832605;
Suma;Añadir número de teléfono;4.0;1;Tienda de ultramarinos;41.4519296;2.1993823;
Multinova Super Alimentació;Añadir número de teléfono;;;Tienda de ultramarinos;41.4488349;2.1847182;
CLAREL;Carrer del Turó de la Trinitat, 50, 08033 Barcelona;;;Tienda de belleza y salud;41.450912;2.1885264;
CaixaBank;Carrer de Palamós, 50, 62, 08033 Barcelona;3.2;5;Banco;41.4494315;2.18401;
Juan Costa Carne;Añadir sitio web;5.0;1;Tienda de ultramarinos;41.4311595;2.1659391;
Tocineria Teide;Añadir sitio web;4.5;2;Tienda de ultramarinos;41.4312019;2.1660078;
Armando Calvo Xiques;Añadir horario;4.0;1;Tienda de ultramarinos;41.4314964;2.1665636;
100 grams - Venta de Productos a Granel en Barcelona;Carrer del Doctor Pi i Molist, 89, 08031 Barcelona;4.9;29;Tienda de ultramarinos;41.4341187;2.1704198;
Charcutería Martín Castro;Passeig d'Urrutia, 96, 08031 Barcelona;4.7;18;Tienda de fiambres;41.4346926;2.1680875;
Farmacia Barceló;Añadir sitio web;4.2;5;Farmacia;41.4347331;2.1630401;
ONCE;Añadir número de teléfono;;;Tienda de lotería;41.4346005;2.170044;
María del Carmen Rodomero Gibert;Añadir horario;;;Zapatería;41.4321684;2.1674351;
Zeeman;Carrer del Doctor Pi i Molist, 102, 08016 Barcelona;4.0;561;Tienda de ropa;41.4345942;2.1705027;
Minimarket Beroe;C. de Batllori, 26, 08042 Barcelona;4.6;15;Supermercado;41.4437781;2.1751632;
Ismar;Añadir número de teléfono;;;Tienda de ultramarinos;41.4419422;2.17419;
Pescadería Baile;Añadir sitio web;5.0;2;Pescadería;41.4441247;2.1759886;
Fruteria Del Camp;Añadir número de teléfono;2.7;3;Frutería;41.4410988;2.1745268;
Plataforma Cárnica;Via Júlia, 78, 08016 Barcelona;4.5;2;Carnicería;41.4413936;2.1753452;
Supermercat Neus;Añadir sitio web;4.7;3;Comercio;41.4420139;2.173769;
Install Beer;C/ de Joaquim Valls, 109, Local, 08042 Barcelona;4.6;20;Fábrica de cerveza;41.4445869;2.1760547;
La Wash;Carrer d'Almansa, 44, 08042 Barcelona;3.7;36;Lavandería de autoservicio;41.44263;2.1734323;
CaixaBank;Carrer de Viladrosa, 62-64, 08042 Barcelona;1.8;9;Banco;41.4429537;2.1737813;
Condis Supermercats;Carrer de la Riera d'Horta, 44, 08027 Barcelona;3.8;186;Supermercado;41.4280092;2.1773014;
Coviran;Carrer d'Escòcia, 58, 08016 Barcelona;3.3;8;Supermercado;41.4287697;2.1783215;
Condis Supermercats;Carrer Alt de Pedrell, 64, 08032 Barcelona;4.1;70;Supermercado;41.4258552;2.167416;
Jespac;Avinguda dels Quinze, 64, 66, 08016 Barcelona;4.3;188;Supermercado;41.4287053;2.1728096;
Caprabo;Carrer de Cartellà, 87, 89, 08031 Barcelona;3.6;148;Supermercado;41.4281843;2.1681709;
Caprabo;Antoni, Carrer de Costa i Cuxart, 23, 08031 Barcelona;3.5;158;Supermercado;41.4279676;2.1720758;
Caprabo;Passeig de Fabra i Puig, 299, 08031 Barcelona;3.7;103;Supermercado;41.430262;2.1666193;
Supermarcat 24 houra;Añadir sitio web;4.7;9;Tienda de ultramarinos;41.4299663;2.1730381;
SUPER ALIMENTACION;Añadir sitio web;4.5;4;Supermercado;41.4282172;2.1784558;
Condis el Teu Super;Carrer de Cartellà, 79, 08031 Barcelona;4.0;95;Supermercado;41.4278913;2.1689925;
Aldi;Carrer de Ramon Albó, 37, 08027 Barcelona;4.1;489;Supermercado de descuentos;41.4257993;2.1749235;
DIA;Carrer de Laforja, 12-14, 08006 Barcelona;3.3;28;Supermercado;41.402588;2.1434066;
Condis Express Supermercats;Passeig de Fabra i Puig, 315, 08031 Barcelona;3.9;78;Supermercado;41.4303113;2.1656078;
DIA;Passeig de Maragall, 263, 08032 Barcelona;3.6;113;Supermercado;41.425698;2.1666528;
Bonpreu;Carrer de Santanyí, 6, 08016 Barcelona;4.2;545;Supermercado;41.4307689;2.1734445;
Supermercados Sorli Horta-Guinardó;Av. de la Mare de Déu de Montserrat, 267, 08041 Barcelona;3.5;50;Supermercado;41.4247894;2.1738941;
Coaliment;Añadir número de teléfono;;;Supermercado;41.4248092;2.167328;
Alimentació Barcelona II;Añadir número de teléfono;;;Tienda de ultramarinos;41.4244258;2.1752801;
Jinglin Supermarket;Añadir número de teléfono;4.5;2;Supermercado;41.4266077;2.1703024;
bonÀrea;Passeig de Fabra i Puig, 259, 08031 Barcelona;3.9;117;Comercio;41.4302321;2.1701227;
La Sirena;Carrer d'Arnau d'Oms, 34, 08016 Barcelona;4.1;203;Tienda de congelados;41.4298867;2.1752987;
CLAREL;Carrer de Costa i Cuxart, 10, 08031 Barcelona;3.9;42;Tienda de belleza y salud;41.4277168;2.1723681;
Xarcuteria Delicatessen Garciz;Carrer d'Escòcia, 134, 08016 Barcelona;4.3;364;Tienda de jamones;41.4287799;2.1742013;
Santiveri Maragall;Añadir sitio web;4.4;15;Herbolario;41.4263023;2.1705422;
Comercial Lluch S.A.;Añadir número de teléfono;;;Tienda de material sanitario;41.4465489;2.2005593;
Alain Afflelou Óptico;C.C. CARREFOUR LA MAQUINISTA - C/ CIUDAD ASUNCION S/N C.C. CARREFOUR LA MAQUINISTA, 08030 Barcelona;3.7;32;Óptica;41.446644;2.1959563;
Talleres Caracas 50;Carrer de Caracas, 50, 08030 Barcelona;4.4;37;Taller de reparación de automóviles;41.4461605;2.1999854;
DIA;Carrer del Cinca, 69, 08030 Barcelona;3.6;105;Supermercado;41.4461803;2.1934193;
Carrefour;LA MAQUINISTA, Carrer de Potosí, 2, 08030 Barcelona;4.0;3447;Hipermercado;41.4419935;2.1963875;
Condis Supermercats;Passeig de Torras i Bages, 72, 08030 Barcelona;3.4;273;Supermercado;41.4394298;2.1890159;
DIA;del Bes s, Carretera de Mataró, 10, 08930 Sant Adrià de Besòs, Barcelona;4.1;57;Supermercado;41.4291863;2.2092196;
DIA;Carrer de Sas, 23, 08030 Barcelona;3.4;97;Supermercado;41.4759481;2.0541878;
Suma;Carrer de l'Estadella, 51-53, 08030 Barcelona;4.0;22;Supermercado;41.4353902;2.2013892;
Caprabo;Carrer del Cinca, 48, 56, 08030 Barcelona;3.6;98;Supermercado;41.438165;2.1902075;
Condis Express Supermercats;Passeig de Torras i Bages, 9, 08030 Barcelona;3.4;86;Supermercado;41.4368682;2.1888161;
Caprabo;Carrer Gran de Sant Andreu, 140, 08030 Barcelona;3.3;127;Supermercado;41.4315391;2.1873048;
Supermercados Sorli Sant Andreu;Carrer de Sas, 21, 08030 Barcelona;4.1;21;Supermercado;41.4369509;2.2020164;
DIA;Passeig de Fabra i Puig, 5, 08030 Barcelona;3.5;88;Supermercado;41.4369707;2.1954503;
Suma Express;Añadir número de teléfono;5.0;1;Supermercado;41.4304425;2.1907733;
Supermercado Consum Barcelona Gran de Sant Andreu;Carrer Gran de Sant Andreu, 358, 08030 Barcelona;4.1;247;Supermercado;41.4382435;2.186961;
Tienda de Alimentación;Añadir número de teléfono;;;Supermercado;41.4382633;2.1803949;
Condis Supermercats;Carrer Gran de Sant Andreu, 228, 08030 Barcelona;3.4;36;Supermercado;41.4342958;2.1874139;
Veritas;Carrer Gran de Sant Andreu, 122, 08030 Barcelona;3.7;285;Supermercado;41.4309546;2.1873924;
Suma;Carrer d'Europa, 2, 08913 Badalona, Barcelona;3.0;1;Supermercado;41.4381045;2.2147054;
Mercadona;Passeig de Santa Coloma, 23, 08030 Barcelona;4.0;181;Supermercado;41.4451215;2.1874201;
bonÀrea;Carrer de Sas, 1, 08030 Barcelona;4.1;101;Supermercado;41.4363402;2.2020604;
Bonpreu;Carrer Dr. Santponç, 125, 08030 Barcelona;4.2;494;Supermercado;41.432144;2.1921036;
Super express 3;Añadir sitio web;4.0;23;Supermercado;41.4386265;2.1941599;
Condis Supermercats;Carrer d'Alfarràs, 21-23, 08030 Barcelona;3.9;50;Supermercado;41.4371944;2.2027511;
Lidl;Carrer de Sant Adrià, 154, 162, 08030 Barcelona;4.3;274;Supermercado de descuentos;41.4372142;2.196185;
Chahat;Añadir sitio web;;;Supermercado;41.4352391;2.2007464;
CLAREL;Carrer d'Alfarràs, 6, 08030 Barcelona;2.5;6;Tienda de belleza y salud;41.4365542;2.2030441;
Sex Toys Center Barcelona;Carrer de São Paulo, 34, 08030 Barcelona;2.7;179;Comercio;41.4388127;2.1963882;
San Pol Simon;Añadir número de teléfono;;;Tienda de ultramarinos;41.4371046;2.2009791;
DIA;Carrer de Cienfuegos, 7-9, 08027 Barcelona;3.6;74;Supermercado;41.4238968;2.1827042;
Condis Supermercats;Plaça de Maragall, 16, 08027 Barcelona;3.9;16;Supermercado;41.4204848;2.179054;
Caprabo;Felip Ii Cantonada, Carrer d'Olesa, 08027 Barcelona;2.2;10;Supermercado;41.422138;2.1827726;
Caprabo;Carrer d'Hondures, 74, 76, 08027 Barcelona;3.8;23;Supermercado;41.4218677;2.1852406;
Supermercados Charter;Carrer de Concepción Arenal, 144, 146, 08027 Barcelona;4.1;223;Supermercado;41.426143;2.1822166;
Supermercados Charter;Av. de la Mare de Déu de Montserrat, 268, 08041 Barcelona;3.5;34;Supermercado;41.423587;2.1735573;
Supermercados Sorli Sagrera;Carrer d'Olesa, 53, 08027 Barcelona;3.8;145;Supermercado;41.4235653;2.1833282;
Condis Supermercats;Carrer de la Manigua, 19, 08027 Barcelona;4.0;167;Supermercado;41.4232834;2.1771149;
Bonpreu;C. de Jordi de Sant Jordi, 1, 3, 08027 Barcelona;4.3;631;Supermercado;41.4209482;2.1803639;
bonÀrea;Carrer de les Acàcies, 4, 08027 Barcelona;4.0;189;Comercio;41.4233957;2.1761318;
Sorli;Carrer de Ramon Albó, 50, 08027 Barcelona;3.7;17;Supermercado;41.4259044;2.1752358;
Sorly Discau;Carrer de Ramon Albó, 50, 08027 Barcelona;2.5;2;Supermercado;41.4258616;2.1753115;
supermercat 24hr;Añadir sitio web;4.4;14;Tienda de ultramarinos;41.4231244;2.1750097;
Super garcilaso;Añadir número de teléfono;4.0;1;Supermercado;41.4235992;2.1779406;
Market casa italia maragall;Passeig de Maragall, 159, 08041 Barcelona;4.4;79;Supermercado italiano;41.4220236;2.1768876;
Superestalvi Ramón Albó;Carrer de Ramon Albó, 40, 08027 Barcelona;3.5;2;Tienda de ultramarinos;41.4254118;2.1752702;
Congrés Alimentació;Añadir número de teléfono;3.0;2;Tienda de ultramarinos;41.4234755;2.1799178;
Shabir Pak Sl;Añadir sitio web;4.5;2;Tienda de ultramarinos;41.42348;2.1798923;
bonÀrea;Carrer de les Acàcies, 4, 08027 Barcelona;4.0;189;Comercio;41.4233957;2.1761318;
CLAREL;Carrer de Ramon Albó, 14, 08027 Barcelona;2.9;12;Tienda de belleza y salud;41.4247249;2.1752789;
Molsa Manduca;Carrer de Garcilaso, 193, 08027 Barcelona;4.2;16;Tienda naturista;41.4233613;2.1784925;
Supermercats Llobet;Plaça de l'Estació, s/n, 08670 Navàs, Barcelona;4.1;31;Supermercado;41.9004094;1.8769584;
DIA;Plaça d'Antoni Gaudí, 14, 08670 Navàs, Barcelona;3.8;89;Supermercado;41.8975566;1.8755067;
Supermercado Consum Navás;Passeig Ramon Vall, Carr. de Berga, 72, 08670 Navàs, Barcelona;4.0;264;Supermercado;41.902113;1.8756403;
Queviures Costa;Añadir número de teléfono;4.0;4;Supermercado;41.9041646;1.8768375;
Roges Supermercats - SPAR | Navàs;69, Carrer de Pau Duarri, 67, 08670 Navàs, Barcelona;4.1;44;Supermercado;41.9016253;1.8769559;
Supermercat Busquets S.l.;Añadir número de teléfono;;;Tienda de ultramarinos;41.8987844;1.87626;
El Bouquet;Añadir horario;;;Tienda de ultramarinos;41.8991194;1.8770731;
Peñacorada Zafra 2010 S.L.;Añadir horario;4.9;7;Tienda de ultramarinos;41.897654;1.8749813;
Ca l'Arpellot;Passeig Ramon Vall, 55, 08670 Navàs, Barcelona;4.2;34;Tienda de alimentos naturales;41.9000264;1.8749657;
Bon Área;Passeig Ramon Vall, 21, 08670 Navàs, Barcelona;4.2;67;Carnicería;41.8987881;1.8749401;
CLAREL;Carr. de Berga, 48, 08670 Navàs, Barcelona;3.9;48;Tienda de belleza y salud;41.8995114;1.8762769;
Carnisseria, Xarcuteria, Celler de Vins, Supermercat Cal Valentí;Añadir sitio web;3.9;7;Carnicería;41.8987777;1.8762441;
Citypaq de Correos;SUPERMERCADO LLOBET, Passeig Ramon Vall, 55, 08670 Navàs, Barcelona;;;Taquilla para paquetes;41.900004;1.8749113;
Ferretería Torrabadella;Passeig Ramon Vall, 31, 08670 Navàs, Barcelona;4.7;50;Ferretería;41.8992568;1.8749504;
Artigas;Añadir sitio web;;;Tienda de ropa de mujer;41.8996472;1.8753507;
Rostisseria Cal Jaume;Añadir sitio web;4.3;51;Comercio;41.9001453;1.8756598;
Supermercat Consum Barcelona Rogent;Carrer de Rogent, 65, 08026 Barcelona;3.8;260;Supermercado;41.411008;2.1798635;
Condis Supermercats;Carrer de Còrsega, 663, 08026 Barcelona;3.9;96;Supermercado;41.4109683;2.1761946;
Bonpreu;Carrer de la Independència, 313, 08026 Barcelona;4.3;839;Supermercado;41.4086725;2.1790594;
DIA;Carrer de los Castillejos, 361, 08025 Barcelona;3.6;58;Supermercado;41.4082099;2.1700306;
Supermercados Sorli Sagrada Família;Carrer del Rosselló, 490, 08025 Barcelona;4.1;87;Supermercado;41.4090747;2.1762826;
Maracuyá Supermarket;Carrer del Rosselló, 513 bis, local 2, 08025 Barcelona;4.9;35;Supermercado;41.4048734;2.1738888;
Alfer Queviures;Añadir sitio web;4.5;60;Tienda de ultramarinos;41.4080121;2.1739805;
Rossello 460;Añadir horario;2.5;2;Supermercado;41.4058995;2.171679;
All Sanoorfa;Añadir horario;4.0;1;Supermercado;41.4079681;2.1725137;
FRUTERIA SHAYDA Frutas y V. Selectas;Añadir sitio web;;;Supermercado;41.4106441;2.1726611;
Pulgarcito - Carnicería y Productos Latinos;Añadir número de teléfono;;;Supermercado;41.4099558;2.1736115;
Super Mercat Seven 11;Añadir número de teléfono;5.0;2;Tienda de ultramarinos;41.4078064;2.1763598;
Maracuyá Supermarket;Añadir horario;4.8;4;Tienda de ultramarinos;41.4087031;2.1750837;
Cansaladeria Ros;Añadir número de teléfono;;;Tienda de ultramarinos;41.4090009;2.1730363;
Món Verd;Carrer del Dos de Maig, 277, 08025 Barcelona;4.5;4;Tienda de ultramarinos;41.4089564;2.1771696;
Carrefour Market;Carrer de Menorca, 19, 08020 Barcelona;3.8;560;Supermercado;41.4198364;2.1943003;
Condis Express Supermercats;Carrer de la Selva de Mar, 265, 08020 Barcelona;4.0;160;Supermercado;41.418313;2.1941028;
Condis Supermercats;Carrer de Vallès i Ribot, 46, 08027 Barcelona;3.9;51;Supermercado;41.4248997;2.1866928;
Condis Express Supermercats;Carrer d'Hondures, 39, 08027 Barcelona;4.1;136;Supermercado;41.4203216;2.1869534;
Caprabo;Carrer de Felip II, 31, 08027 Barcelona;4.0;3;Supermercado;41.4180176;2.1875878;
Bonpreu;Carrer de la Ciutat d'Elx, 23, 08027 Barcelona;4.2;512;Supermercado;41.421834;2.1883987;
Supermarket claret;Añadir número de teléfono;;;Supermercado;41.4218538;2.1818326;
Condis el Teu Super;Carrer de las Navas de Tolosa, 355, 08041 Barcelona;4.2;85;Supermercado;41.4181018;2.180783;
Supermercado Consum Barcelona Meridiana;Avinguda Meridiana, 256, 08027 Barcelona;4.2;352;Supermercado;41.4192473;2.1850539;
Supermercado Frutas y Verduras;Añadir número de teléfono;;;Supermercado chino;41.4175684;2.1944265;
Lidl;Carrer de las Navas de Tolosa, 318, 08027 Barcelona;4.1;1825;Supermercado de descuentos;41.4179996;2.1821894;
bonÀrea;Carrer de Concepción Arenal, 98, 08027 Barcelona;4.1;250;Supermercado;41.4236959;2.1819758;
Mercadona;Carrer d'Olesa, 30, 08027 Barcelona;4.0;1307;Supermercado;41.4209639;2.1808422;
Mercadona bizcaia;Añadir número de teléfono;2.7;3;Supermercado;41.4208397;2.1812877;
Supermercados Sorli Sagrera;Carrer de Felip II, 86, 08027 Barcelona;3.9;8;Supermercado;41.4201394;2.1853614;
Superficies De Alimentación;Añadir horario;;;Supermercado;41.4199562;2.1855755;
